"Date and Time Run 4","Time (s) Run 4","Voltage (V) Run 4","Date and Time Run 5","Time (s) Run 5","Voltage (V) Run 5","Date and Time Run 6","Time (s) Run 6","Voltage (V) Run 6","Date and Time Run 7","Time (s) Run 7","Voltage (V) Run 7","Date and Time Run 12","Time (s) Run 12","Voltage (V) Run 12","Date and Time Run 13","Time (s) Run 13","Voltage (V) Run 13","Date and Time Run 14","Time (s) Run 14","Voltage (V) Run 14","Date and Time Run 15","Time (s) Run 15","Voltage (V) Run 15","Date and Time Run 16","Time (s) Run 16","Voltage (V) Run 16","Date and Time Run 17","Time (s) Run 17","Voltage (V) Run 17","Date and Time Run 18","Time (s) Run 18","Voltage (V) Run 18","Date and Time Run 19","Time (s) Run 19","Voltage (V) Run 19","Date and Time Run 20","Time (s) Run 20","Voltage (V) Run 20","Date and Time Run 21","Time (s) Run 21","Voltage (V) Run 21","Date and Time Run 22","Time (s) Run 22","Voltage (V) Run 22"
05/14/2024 10:01:27 am,0.221,-0.001,05/14/2024 10:01:54 am,0.221,-0.345,05/14/2024 10:02:19 am,0.221,-0.342,05/14/2024 10:02:38 am,0.221,-0.185,05/14/2024 10:07:12 am,0.221,-0.005,05/14/2024 10:08:50 am,0.221,-0.024,05/14/2024 10:10:52 am,0.221,-0.037,05/14/2024 10:11:46 am,0.221,-0.029,05/14/2024 10:12:16 am,0.221,-0.011,05/14/2024 10:12:34 am,0.221,0.002,05/14/2024 10:12:46 am,0.221,-0.015,05/14/2024 10:13:05 am,0.221,-0.079,05/14/2024 10:14:09 am,0.221,-0.012,05/14/2024 10:14:24 am,0.221,-0.012,05/14/2024 10:14:37 am,0.221,-0.011
05/14/2024 10:01:27 am,0.222,0.001,05/14/2024 10:01:54 am,0.221,-0.368,05/14/2024 10:02:19 am,0.222,-0.308,05/14/2024 10:02:38 am,0.222,-0.151,05/14/2024 10:07:12 am,0.222,-0.004,05/14/2024 10:08:50 am,0.222,-0.020,05/14/2024 10:10:52 am,0.221,-0.033,05/14/2024 10:11:46 am,0.222,-0.026,05/14/2024 10:12:16 am,0.221,-0.009,05/14/2024 10:12:34 am,0.222,0.006,05/14/2024 10:12:46 am,0.222,-0.014,05/14/2024 10:13:05 am,0.221,-0.066,05/14/2024 10:14:09 am,0.222,-0.013,05/14/2024 10:14:24 am,0.222,-0.010,05/14/2024 10:14:37 am,0.222,-0.011
05/14/2024 10:01:27 am,0.222,0.002,05/14/2024 10:01:54 am,0.222,-0.375,05/14/2024 10:02:19 am,0.222,-0.288,05/14/2024 10:02:38 am,0.222,-0.126,05/14/2024 10:07:12 am,0.222,-0.002,05/14/2024 10:08:50 am,0.222,-0.018,05/14/2024 10:10:52 am,0.222,-0.029,05/14/2024 10:11:46 am,0.222,-0.022,05/14/2024 10:12:16 am,0.222,-0.008,05/14/2024 10:12:34 am,0.222,0.006,05/14/2024 10:12:46 am,0.222,-0.011,05/14/2024 10:13:05 am,0.222,-0.060,05/14/2024 10:14:09 am,0.222,-0.011,05/14/2024 10:14:24 am,0.222,-0.009,05/14/2024 10:14:37 am,0.222,-0.009
05/14/2024 10:01:27 am,0.223,0.003,05/14/2024 10:01:54 am,0.222,-0.386,05/14/2024 10:02:19 am,0.223,-0.243,05/14/2024 10:02:38 am,0.223,-0.115,05/14/2024 10:07:12 am,0.223,0.000,05/14/2024 10:08:50 am,0.223,-0.015,05/14/2024 10:10:52 am,0.222,-0.024,05/14/2024 10:11:46 am,0.223,-0.021,05/14/2024 10:12:16 am,0.222,-0.007,05/14/2024 10:12:34 am,0.223,0.007,05/14/2024 10:12:46 am,0.223,-0.010,05/14/2024 10:13:05 am,0.222,-0.051,05/14/2024 10:14:09 am,0.223,-0.008,05/14/2024 10:14:24 am,0.223,-0.007,05/14/2024 10:14:37 am,0.223,-0.008
05/14/2024 10:01:27 am,0.223,0.006,05/14/2024 10:01:54 am,0.223,-0.387,05/14/2024 10:02:19 am,0.223,-0.199,05/14/2024 10:02:38 am,0.223,-0.095,05/14/2024 10:07:12 am,0.223,4.659E-4,05/14/2024 10:08:50 am,0.223,-0.014,05/14/2024 10:10:52 am,0.223,-0.022,05/14/2024 10:11:46 am,0.223,-0.018,05/14/2024 10:12:16 am,0.223,-0.005,05/14/2024 10:12:34 am,0.223,0.011,05/14/2024 10:12:46 am,0.223,-0.008,05/14/2024 10:13:05 am,0.223,-0.046,05/14/2024 10:14:09 am,0.223,-0.008,05/14/2024 10:14:24 am,0.223,-0.006,05/14/2024 10:14:37 am,0.223,-0.006
05/14/2024 10:01:27 am,0.224,0.006,05/14/2024 10:01:54 am,0.223,-0.385,05/14/2024 10:02:19 am,0.224,-0.182,05/14/2024 10:02:38 am,0.224,-0.084,05/14/2024 10:07:12 am,0.224,0.002,05/14/2024 10:08:50 am,0.224,-0.012,05/14/2024 10:10:52 am,0.223,-0.019,05/14/2024 10:11:46 am,0.224,-0.016,05/14/2024 10:12:16 am,0.223,-0.005,05/14/2024 10:12:34 am,0.224,0.011,05/14/2024 10:12:46 am,0.224,-0.006,05/14/2024 10:13:05 am,0.223,-0.039,05/14/2024 10:14:09 am,0.224,-0.006,05/14/2024 10:14:24 am,0.224,-0.005,05/14/2024 10:14:37 am,0.224,-0.005
05/14/2024 10:01:27 am,0.224,0.007,05/14/2024 10:01:54 am,0.224,-0.376,05/14/2024 10:02:19 am,0.224,-0.149,05/14/2024 10:02:38 am,0.224,-0.073,05/14/2024 10:07:12 am,0.224,0.004,05/14/2024 10:08:50 am,0.224,-0.009,05/14/2024 10:10:52 am,0.224,-0.016,05/14/2024 10:11:46 am,0.224,-0.013,05/14/2024 10:12:16 am,0.224,-0.004,05/14/2024 10:12:34 am,0.224,0.014,05/14/2024 10:12:46 am,0.224,-0.006,05/14/2024 10:13:05 am,0.224,-0.036,05/14/2024 10:14:09 am,0.224,-0.004,05/14/2024 10:14:24 am,0.224,-0.004,05/14/2024 10:14:37 am,0.224,-0.004
05/14/2024 10:01:27 am,0.225,0.010,05/14/2024 10:01:54 am,0.224,-0.369,05/14/2024 10:02:19 am,0.225,-0.136,05/14/2024 10:02:38 am,0.225,-0.066,05/14/2024 10:07:12 am,0.225,0.004,05/14/2024 10:08:50 am,0.225,-0.008,05/14/2024 10:10:52 am,0.224,-0.015,05/14/2024 10:11:46 am,0.225,-0.012,05/14/2024 10:12:16 am,0.224,-7.766E-4,05/14/2024 10:12:34 am,0.225,0.017,05/14/2024 10:12:46 am,0.225,-0.003,05/14/2024 10:13:05 am,0.224,-0.030,05/14/2024 10:14:09 am,0.225,-0.003,05/14/2024 10:14:24 am,0.225,-0.002,05/14/2024 10:14:37 am,0.225,-0.003
05/14/2024 10:01:27 am,0.225,0.011,05/14/2024 10:01:54 am,0.225,-0.346,05/14/2024 10:02:19 am,0.225,-0.112,05/14/2024 10:02:38 am,0.225,-0.055,05/14/2024 10:07:12 am,0.225,0.007,05/14/2024 10:08:50 am,0.225,-0.006,05/14/2024 10:10:52 am,0.225,-0.011,05/14/2024 10:11:46 am,0.225,-0.010,05/14/2024 10:12:16 am,0.225,9.319E-4,05/14/2024 10:12:34 am,0.225,0.019,05/14/2024 10:12:46 am,0.225,-0.003,05/14/2024 10:13:05 am,0.225,-0.025,05/14/2024 10:14:09 am,0.225,-0.001,05/14/2024 10:14:24 am,0.225,-7.766E-4,05/14/2024 10:14:37 am,0.225,-0.002
05/14/2024 10:01:27 am,0.226,0.014,05/14/2024 10:01:54 am,0.225,-0.331,05/14/2024 10:02:19 am,0.226,-0.101,05/14/2024 10:02:38 am,0.226,-0.050,05/14/2024 10:07:12 am,0.226,0.008,05/14/2024 10:08:50 am,0.226,-0.005,05/14/2024 10:10:52 am,0.225,-0.011,05/14/2024 10:11:46 am,0.226,-0.009,05/14/2024 10:12:16 am,0.225,7.766E-4,05/14/2024 10:12:34 am,0.226,0.023,05/14/2024 10:12:46 am,0.226,-6.213E-4,05/14/2024 10:13:05 am,0.225,-0.024,05/14/2024 10:14:09 am,0.226,3.106E-4,05/14/2024 10:14:24 am,0.226,4.659E-4,05/14/2024 10:14:37 am,0.226,-6.213E-4
05/14/2024 10:01:27 am,0.226,0.017,05/14/2024 10:01:54 am,0.226,-0.295,05/14/2024 10:02:19 am,0.226,-0.084,05/14/2024 10:02:38 am,0.226,-0.043,05/14/2024 10:07:12 am,0.226,0.010,05/14/2024 10:08:50 am,0.226,-0.004,05/14/2024 10:10:52 am,0.226,-0.008,05/14/2024 10:11:46 am,0.226,-0.007,05/14/2024 10:12:16 am,0.226,0.004,05/14/2024 10:12:34 am,0.226,0.028,05/14/2024 10:12:46 am,0.226,0.000,05/14/2024 10:13:05 am,0.226,-0.020,05/14/2024 10:14:09 am,0.226,0.002,05/14/2024 10:14:24 am,0.226,0.002,05/14/2024 10:14:37 am,0.226,0.001
05/14/2024 10:01:27 am,0.227,0.020,05/14/2024 10:01:54 am,0.226,-0.272,05/14/2024 10:02:19 am,0.227,-0.075,05/14/2024 10:02:38 am,0.227,-0.036,05/14/2024 10:07:12 am,0.227,0.013,05/14/2024 10:08:50 am,0.227,-0.004,05/14/2024 10:10:52 am,0.226,-0.007,05/14/2024 10:11:46 am,0.227,-0.005,05/14/2024 10:12:16 am,0.226,0.004,05/14/2024 10:12:34 am,0.227,0.029,05/14/2024 10:12:46 am,0.227,0.001,05/14/2024 10:13:05 am,0.226,-0.018,05/14/2024 10:14:09 am,0.227,0.002,05/14/2024 10:14:24 am,0.227,0.003,05/14/2024 10:14:37 am,0.227,0.003
05/14/2024 10:01:27 am,0.227,0.023,05/14/2024 10:01:54 am,0.227,-0.230,05/14/2024 10:02:19 am,0.227,-0.065,05/14/2024 10:02:38 am,0.227,-0.033,05/14/2024 10:07:12 am,0.227,0.016,05/14/2024 10:08:50 am,0.227,-0.003,05/14/2024 10:10:52 am,0.227,-0.005,05/14/2024 10:11:46 am,0.227,-0.004,05/14/2024 10:12:16 am,0.227,0.006,05/14/2024 10:12:34 am,0.227,0.036,05/14/2024 10:12:46 am,0.227,0.003,05/14/2024 10:13:05 am,0.227,-0.014,05/14/2024 10:14:09 am,0.227,0.005,05/14/2024 10:14:24 am,0.227,0.004,05/14/2024 10:14:37 am,0.227,0.004
05/14/2024 10:01:27 am,0.228,0.030,05/14/2024 10:01:54 am,0.227,-0.208,05/14/2024 10:02:19 am,0.228,-0.054,05/14/2024 10:02:38 am,0.228,-0.029,05/14/2024 10:07:12 am,0.228,0.018,05/14/2024 10:08:50 am,0.228,-0.001,05/14/2024 10:10:52 am,0.227,-0.005,05/14/2024 10:11:46 am,0.228,-0.003,05/14/2024 10:12:16 am,0.227,0.007,05/14/2024 10:12:34 am,0.228,0.040,05/14/2024 10:12:46 am,0.228,0.004,05/14/2024 10:13:05 am,0.227,-0.014,05/14/2024 10:14:09 am,0.228,0.005,05/14/2024 10:14:24 am,0.228,0.005,05/14/2024 10:14:37 am,0.228,0.005
05/14/2024 10:01:27 am,0.228,0.031,05/14/2024 10:01:54 am,0.228,-0.169,05/14/2024 10:02:19 am,0.228,-0.050,05/14/2024 10:02:38 am,0.228,-0.025,05/14/2024 10:07:12 am,0.228,0.022,05/14/2024 10:08:50 am,0.228,1.553E-4,05/14/2024 10:10:52 am,0.228,-0.004,05/14/2024 10:11:46 am,0.228,-0.002,05/14/2024 10:12:16 am,0.228,0.010,05/14/2024 10:12:34 am,0.228,0.049,05/14/2024 10:12:46 am,0.228,0.005,05/14/2024 10:13:05 am,0.228,-0.012,05/14/2024 10:14:09 am,0.228,0.008,05/14/2024 10:14:24 am,0.228,0.007,05/14/2024 10:14:37 am,0.228,0.007
05/14/2024 10:01:27 am,0.229,0.037,05/14/2024 10:01:54 am,0.228,-0.137,05/14/2024 10:02:19 am,0.229,-0.042,05/14/2024 10:02:38 am,0.229,-0.022,05/14/2024 10:07:12 am,0.229,0.025,05/14/2024 10:08:50 am,0.229,0.001,05/14/2024 10:10:52 am,0.228,-0.001,05/14/2024 10:11:46 am,0.229,0.000,05/14/2024 10:12:16 am,0.228,0.012,05/14/2024 10:12:34 am,0.229,0.060,05/14/2024 10:12:46 am,0.229,0.007,05/14/2024 10:13:05 am,0.228,-0.010,05/14/2024 10:14:09 am,0.229,0.009,05/14/2024 10:14:24 am,0.229,0.009,05/14/2024 10:14:37 am,0.229,0.007
05/14/2024 10:01:27 am,0.229,0.042,05/14/2024 10:01:54 am,0.229,-0.125,05/14/2024 10:02:19 am,0.229,-0.038,05/14/2024 10:02:38 am,0.229,-0.018,05/14/2024 10:07:12 am,0.229,0.028,05/14/2024 10:08:50 am,0.229,0.002,05/14/2024 10:10:52 am,0.229,-0.001,05/14/2024 10:11:46 am,0.229,0.001,05/14/2024 10:12:16 am,0.229,0.014,05/14/2024 10:12:34 am,0.229,0.066,05/14/2024 10:12:46 am,0.229,0.009,05/14/2024 10:13:05 am,0.229,-0.008,05/14/2024 10:14:09 am,0.229,0.010,05/14/2024 10:14:24 am,0.229,0.011,05/14/2024 10:14:37 am,0.229,0.011
05/14/2024 10:01:27 am,0.230,0.052,05/14/2024 10:01:54 am,0.229,-0.103,05/14/2024 10:02:19 am,0.230,-0.032,05/14/2024 10:02:38 am,0.230,-0.017,05/14/2024 10:07:12 am,0.230,0.033,05/14/2024 10:08:50 am,0.230,0.005,05/14/2024 10:10:52 am,0.229,-0.001,05/14/2024 10:11:46 am,0.230,0.002,05/14/2024 10:12:16 am,0.229,0.016,05/14/2024 10:12:34 am,0.230,0.081,05/14/2024 10:12:46 am,0.230,0.009,05/14/2024 10:13:05 am,0.229,-0.008,05/14/2024 10:14:09 am,0.230,0.012,05/14/2024 10:14:24 am,0.230,0.013,05/14/2024 10:14:37 am,0.230,0.011
05/14/2024 10:01:27 am,0.230,0.058,05/14/2024 10:01:54 am,0.230,-0.093,05/14/2024 10:02:19 am,0.230,-0.029,05/14/2024 10:02:38 am,0.230,-0.015,05/14/2024 10:07:12 am,0.230,0.038,05/14/2024 10:08:50 am,0.230,0.006,05/14/2024 10:10:52 am,0.230,3.106E-4,05/14/2024 10:11:46 am,0.230,0.003,05/14/2024 10:12:16 am,0.230,0.018,05/14/2024 10:12:34 am,0.230,0.091,05/14/2024 10:12:46 am,0.230,0.014,05/14/2024 10:13:05 am,0.230,-0.007,05/14/2024 10:14:09 am,0.230,0.015,05/14/2024 10:14:24 am,0.230,0.015,05/14/2024 10:14:37 am,0.230,0.014
05/14/2024 10:01:27 am,0.231,0.070,05/14/2024 10:01:54 am,0.230,-0.079,05/14/2024 10:02:19 am,0.231,-0.025,05/14/2024 10:02:38 am,0.231,-0.014,05/14/2024 10:07:12 am,0.231,0.045,05/14/2024 10:08:50 am,0.231,0.008,05/14/2024 10:10:52 am,0.230,0.002,05/14/2024 10:11:46 am,0.231,0.005,05/14/2024 10:12:16 am,0.230,0.021,05/14/2024 10:12:34 am,0.231,0.110,05/14/2024 10:12:46 am,0.231,0.017,05/14/2024 10:13:05 am,0.230,-0.004,05/14/2024 10:14:09 am,0.231,0.019,05/14/2024 10:14:24 am,0.231,0.018,05/14/2024 10:14:37 am,0.231,0.016
05/14/2024 10:01:27 am,0.231,0.078,05/14/2024 10:01:54 am,0.231,-0.071,05/14/2024 10:02:19 am,0.231,-0.023,05/14/2024 10:02:38 am,0.231,-0.011,05/14/2024 10:07:12 am,0.231,0.052,05/14/2024 10:08:50 am,0.231,0.008,05/14/2024 10:10:52 am,0.231,0.002,05/14/2024 10:11:46 am,0.231,0.007,05/14/2024 10:12:16 am,0.231,0.026,05/14/2024 10:12:34 am,0.231,0.125,05/14/2024 10:12:46 am,0.231,0.019,05/14/2024 10:13:05 am,0.231,-0.005,05/14/2024 10:14:09 am,0.231,0.020,05/14/2024 10:14:24 am,0.231,0.021,05/14/2024 10:14:37 am,0.231,0.019
05/14/2024 10:01:27 am,0.232,0.095,05/14/2024 10:01:54 am,0.231,-0.061,05/14/2024 10:02:19 am,0.232,-0.019,05/14/2024 10:02:38 am,0.232,-0.010,05/14/2024 10:07:12 am,0.232,0.061,05/14/2024 10:08:50 am,0.232,0.011,05/14/2024 10:10:52 am,0.231,0.004,05/14/2024 10:11:46 am,0.232,0.008,05/14/2024 10:12:16 am,0.231,0.031,05/14/2024 10:12:34 am,0.232,0.153,05/14/2024 10:12:46 am,0.232,0.020,05/14/2024 10:13:05 am,0.231,-0.004,05/14/2024 10:14:09 am,0.232,0.024,05/14/2024 10:14:24 am,0.232,0.026,05/14/2024 10:14:37 am,0.232,0.022
05/14/2024 10:01:27 am,0.232,0.118,05/14/2024 10:01:54 am,0.232,-0.052,05/14/2024 10:02:19 am,0.232,-0.017,05/14/2024 10:02:38 am,0.232,-0.007,05/14/2024 10:07:12 am,0.232,0.069,05/14/2024 10:08:50 am,0.232,0.013,05/14/2024 10:10:52 am,0.232,0.006,05/14/2024 10:11:46 am,0.232,0.010,05/14/2024 10:12:16 am,0.232,0.034,05/14/2024 10:12:34 am,0.232,0.189,05/14/2024 10:12:46 am,0.232,0.025,05/14/2024 10:13:05 am,0.232,-0.002,05/14/2024 10:14:09 am,0.232,0.027,05/14/2024 10:14:24 am,0.232,0.029,05/14/2024 10:14:37 am,0.232,0.025
05/14/2024 10:01:27 am,0.233,0.131,05/14/2024 10:01:54 am,0.232,-0.048,05/14/2024 10:02:19 am,0.233,-0.015,05/14/2024 10:02:38 am,0.233,-0.006,05/14/2024 10:07:12 am,0.233,0.084,05/14/2024 10:08:50 am,0.233,0.016,05/14/2024 10:10:52 am,0.232,0.008,05/14/2024 10:11:46 am,0.233,0.011,05/14/2024 10:12:16 am,0.232,0.042,05/14/2024 10:12:34 am,0.233,0.212,05/14/2024 10:12:46 am,0.233,0.030,05/14/2024 10:13:05 am,0.232,4.659E-4,05/14/2024 10:14:09 am,0.233,0.032,05/14/2024 10:14:24 am,0.233,0.035,05/14/2024 10:14:37 am,0.233,0.030
05/14/2024 10:01:27 am,0.233,0.162,05/14/2024 10:01:54 am,0.233,-0.040,05/14/2024 10:02:19 am,0.233,-0.013,05/14/2024 10:02:38 am,0.233,-0.005,05/14/2024 10:07:12 am,0.233,0.104,05/14/2024 10:08:50 am,0.233,0.019,05/14/2024 10:10:52 am,0.233,0.009,05/14/2024 10:11:46 am,0.233,0.014,05/14/2024 10:12:16 am,0.233,0.046,05/14/2024 10:12:34 am,0.233,0.261,05/14/2024 10:12:46 am,0.233,0.033,05/14/2024 10:13:05 am,0.233,9.319E-4,05/14/2024 10:14:09 am,0.233,0.036,05/14/2024 10:14:24 am,0.233,0.039,05/14/2024 10:14:37 am,0.233,0.034
05/14/2024 10:01:27 am,0.234,0.184,05/14/2024 10:01:54 am,0.233,-0.036,05/14/2024 10:02:19 am,0.234,-0.011,05/14/2024 10:02:38 am,0.234,-0.004,05/14/2024 10:07:12 am,0.234,0.114,05/14/2024 10:08:50 am,0.234,0.021,05/14/2024 10:10:52 am,0.233,0.012,05/14/2024 10:11:46 am,0.234,0.015,05/14/2024 10:12:16 am,0.233,0.056,05/14/2024 10:12:34 am,0.234,0.288,05/14/2024 10:12:46 am,0.234,0.040,05/14/2024 10:13:05 am,0.233,0.002,05/14/2024 10:14:09 am,0.234,0.044,05/14/2024 10:14:24 am,0.234,0.046,05/14/2024 10:14:37 am,0.234,0.041
05/14/2024 10:01:27 am,0.234,0.229,05/14/2024 10:01:54 am,0.234,-0.031,05/14/2024 10:02:19 am,0.234,-0.010,05/14/2024 10:02:38 am,0.234,-0.002,05/14/2024 10:07:12 am,0.234,0.140,05/14/2024 10:08:50 am,0.234,0.026,05/14/2024 10:10:52 am,0.234,0.014,05/14/2024 10:11:46 am,0.234,0.018,05/14/2024 10:12:16 am,0.234,0.062,05/14/2024 10:12:34 am,0.234,0.338,05/14/2024 10:12:46 am,0.234,0.044,05/14/2024 10:13:05 am,0.234,0.003,05/14/2024 10:14:09 am,0.234,0.049,05/14/2024 10:14:24 am,0.234,0.052,05/14/2024 10:14:37 am,0.234,0.045
05/14/2024 10:01:27 am,0.235,0.255,05/14/2024 10:01:54 am,0.234,-0.028,05/14/2024 10:02:19 am,0.235,-0.009,05/14/2024 10:02:38 am,0.235,-0.001,05/14/2024 10:07:12 am,0.235,0.157,05/14/2024 10:08:50 am,0.235,0.028,05/14/2024 10:10:52 am,0.234,0.016,05/14/2024 10:11:46 am,0.235,0.021,05/14/2024 10:12:16 am,0.234,0.075,05/14/2024 10:12:34 am,0.235,0.362,05/14/2024 10:12:46 am,0.235,0.055,05/14/2024 10:13:05 am,0.234,0.004,05/14/2024 10:14:09 am,0.235,0.060,05/14/2024 10:14:24 am,0.235,0.063,05/14/2024 10:14:37 am,0.235,0.057
05/14/2024 10:01:27 am,0.235,0.309,05/14/2024 10:01:54 am,0.235,-0.025,05/14/2024 10:02:19 am,0.235,-0.007,05/14/2024 10:02:38 am,0.235,-6.213E-4,05/14/2024 10:07:12 am,0.235,0.193,05/14/2024 10:08:50 am,0.235,0.033,05/14/2024 10:10:52 am,0.235,0.019,05/14/2024 10:11:46 am,0.235,0.024,05/14/2024 10:12:16 am,0.235,0.084,05/14/2024 10:12:34 am,0.235,0.398,05/14/2024 10:12:46 am,0.235,0.059,05/14/2024 10:13:05 am,0.235,0.006,05/14/2024 10:14:09 am,0.235,0.072,05/14/2024 10:14:24 am,0.235,0.077,05/14/2024 10:14:37 am,0.235,0.063
05/14/2024 10:01:27 am,0.236,0.362,05/14/2024 10:01:54 am,0.235,-0.021,05/14/2024 10:02:19 am,0.236,-0.005,05/14/2024 10:02:38 am,0.236,0.001,05/14/2024 10:07:12 am,0.236,0.215,05/14/2024 10:08:50 am,0.236,0.037,05/14/2024 10:10:52 am,0.235,0.022,05/14/2024 10:11:46 am,0.236,0.028,05/14/2024 10:12:16 am,0.235,0.102,05/14/2024 10:12:34 am,0.236,0.414,05/14/2024 10:12:46 am,0.236,0.073,05/14/2024 10:13:05 am,0.235,0.007,05/14/2024 10:14:09 am,0.236,0.080,05/14/2024 10:14:24 am,0.236,0.085,05/14/2024 10:14:37 am,0.236,0.075
05/14/2024 10:01:27 am,0.236,0.383,05/14/2024 10:01:54 am,0.236,-0.019,05/14/2024 10:02:19 am,0.236,-0.004,05/14/2024 10:02:38 am,0.236,0.003,05/14/2024 10:07:12 am,0.236,0.261,05/14/2024 10:08:50 am,0.236,0.044,05/14/2024 10:10:52 am,0.236,0.024,05/14/2024 10:11:46 am,0.236,0.034,05/14/2024 10:12:16 am,0.236,0.127,05/14/2024 10:12:34 am,0.236,0.430,05/14/2024 10:12:46 am,0.236,0.089,05/14/2024 10:13:05 am,0.236,0.009,05/14/2024 10:14:09 am,0.236,0.098,05/14/2024 10:14:24 am,0.236,0.104,05/14/2024 10:14:37 am,0.236,0.085
05/14/2024 10:01:27 am,0.237,0.415,05/14/2024 10:01:54 am,0.236,-0.016,05/14/2024 10:02:19 am,0.237,-0.003,05/14/2024 10:02:38 am,0.237,0.003,05/14/2024 10:07:12 am,0.237,0.287,05/14/2024 10:08:50 am,0.237,0.056,05/14/2024 10:10:52 am,0.236,0.029,05/14/2024 10:11:46 am,0.237,0.038,05/14/2024 10:12:16 am,0.236,0.141,05/14/2024 10:12:34 am,0.237,0.435,05/14/2024 10:12:46 am,0.237,0.099,05/14/2024 10:13:05 am,0.236,0.012,05/14/2024 10:14:09 am,0.237,0.110,05/14/2024 10:14:24 am,0.237,0.115,05/14/2024 10:14:37 am,0.237,0.102
05/14/2024 10:01:27 am,0.237,0.427,05/14/2024 10:01:54 am,0.237,-0.014,05/14/2024 10:02:19 am,0.237,-0.001,05/14/2024 10:02:38 am,0.237,0.005,05/14/2024 10:07:12 am,0.237,0.332,05/14/2024 10:08:50 am,0.237,0.061,05/14/2024 10:10:52 am,0.237,0.034,05/14/2024 10:11:46 am,0.237,0.045,05/14/2024 10:12:16 am,0.237,0.175,05/14/2024 10:12:34 am,0.237,0.434,05/14/2024 10:12:46 am,0.237,0.122,05/14/2024 10:13:05 am,0.237,0.013,05/14/2024 10:14:09 am,0.237,0.135,05/14/2024 10:14:24 am,0.237,0.143,05/14/2024 10:14:37 am,0.237,0.114
05/14/2024 10:01:27 am,0.238,0.438,05/14/2024 10:01:54 am,0.237,-0.011,05/14/2024 10:02:19 am,0.238,0.000,05/14/2024 10:02:38 am,0.238,0.008,05/14/2024 10:07:12 am,0.238,0.373,05/14/2024 10:08:50 am,0.238,0.074,05/14/2024 10:10:52 am,0.237,0.041,05/14/2024 10:11:46 am,0.238,0.051,05/14/2024 10:12:16 am,0.237,0.195,05/14/2024 10:12:34 am,0.238,0.423,05/14/2024 10:12:46 am,0.238,0.135,05/14/2024 10:13:05 am,0.237,0.016,05/14/2024 10:14:09 am,0.238,0.150,05/14/2024 10:14:24 am,0.238,0.160,05/14/2024 10:14:37 am,0.238,0.142
05/14/2024 10:01:27 am,0.238,0.439,05/14/2024 10:01:54 am,0.238,-0.010,05/14/2024 10:02:19 am,0.238,7.766E-4,05/14/2024 10:02:38 am,0.238,0.010,05/14/2024 10:07:12 am,0.238,0.389,05/14/2024 10:08:50 am,0.238,0.082,05/14/2024 10:10:52 am,0.238,0.046,05/14/2024 10:11:46 am,0.238,0.062,05/14/2024 10:12:16 am,0.238,0.243,05/14/2024 10:12:34 am,0.238,0.413,05/14/2024 10:12:46 am,0.238,0.167,05/14/2024 10:13:05 am,0.238,0.018,05/14/2024 10:14:09 am,0.238,0.187,05/14/2024 10:14:24 am,0.238,0.199,05/14/2024 10:14:37 am,0.238,0.175
05/14/2024 10:01:27 am,0.239,0.433,05/14/2024 10:01:54 am,0.238,-0.010,05/14/2024 10:02:19 am,0.239,0.003,05/14/2024 10:02:38 am,0.239,0.010,05/14/2024 10:07:12 am,0.239,0.413,05/14/2024 10:08:50 am,0.239,0.099,05/14/2024 10:10:52 am,0.238,0.056,05/14/2024 10:11:46 am,0.239,0.070,05/14/2024 10:12:16 am,0.238,0.269,05/14/2024 10:12:34 am,0.239,0.382,05/14/2024 10:12:46 am,0.239,0.210,05/14/2024 10:13:05 am,0.238,0.022,05/14/2024 10:14:09 am,0.239,0.211,05/14/2024 10:14:24 am,0.239,0.223,05/14/2024 10:14:37 am,0.239,0.195
05/14/2024 10:01:27 am,0.239,0.426,05/14/2024 10:01:54 am,0.239,-0.007,05/14/2024 10:02:19 am,0.239,0.005,05/14/2024 10:02:38 am,0.239,0.013,05/14/2024 10:07:12 am,0.239,0.427,05/14/2024 10:08:50 am,0.239,0.112,05/14/2024 10:10:52 am,0.239,0.061,05/14/2024 10:11:46 am,0.239,0.083,05/14/2024 10:12:16 am,0.239,0.322,05/14/2024 10:12:34 am,0.239,0.362,05/14/2024 10:12:46 am,0.239,0.234,05/14/2024 10:13:05 am,0.239,0.028,05/14/2024 10:14:09 am,0.239,0.262,05/14/2024 10:14:24 am,0.239,0.274,05/14/2024 10:14:37 am,0.239,0.243
05/14/2024 10:01:27 am,0.240,0.403,05/14/2024 10:01:54 am,0.239,-0.006,05/14/2024 10:02:19 am,0.240,0.005,05/14/2024 10:02:38 am,0.240,0.014,05/14/2024 10:07:12 am,0.240,0.428,05/14/2024 10:08:50 am,0.240,0.136,05/14/2024 10:10:52 am,0.239,0.074,05/14/2024 10:11:46 am,0.240,0.105,05/14/2024 10:12:16 am,0.239,0.368,05/14/2024 10:12:34 am,0.240,0.311,05/14/2024 10:12:46 am,0.240,0.286,05/14/2024 10:13:05 am,0.239,0.030,05/14/2024 10:14:09 am,0.240,0.313,05/14/2024 10:14:24 am,0.240,0.329,05/14/2024 10:14:37 am,0.240,0.270
